No,year,PM2.5,PM10,SO2,NO2,CO,O3,PM2.5_lv,PM10_lv,SO2_lv,NO2_lv,CO_lv,O3_lv
20697,2015,134.0,152.0,17.0,84.0,1500.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0
20698,2015,145.0,178.0,21.0,83.0,2000.0,59.0,1.0,1.0,0.0,1.0,1.0,1.0
20699,2015,149.0,149.0,24.0,72.0,2200.0,93.0,1.0,1.0,0.0,1.0,1.0,1.0
20700,2015,154.0,187.0,26.0,67.0,2300.0,145.0,1.0,1.0,0.0,1.0,1.0,1.0
20711,2015,91.0,134.0,8.0,69.0,900.0,149.0,1.0,1.0,0.0,1.0,1.0,1.0
20712,2015,82.0,128.0,7.0,73.0,800.0,121.0,1.0,1.0,0.0,1.0,0.0,1.0
20713,2015,90.0,166.0,7.0,84.0,800.0,106.0,1.0,1.0,0.0,1.0,0.0,1.0
20714,2015,89.0,146.0,8.0,102.0,900.0,72.0,1.0,1.0,0.0,1.0,1.0,1.0
20715,2015,106.0,183.0,14.0,82.0,800.0,68.0,1.0,1.0,0.0,1.0,0.0,1.0
20716,2015,108.0,173.0,13.0,77.0,900.0,59.0,1.0,1.0,0.0,1.0,1.0,1.0
20718,2015,150.0,214.0,6.0,132.0,1200.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
20719,2015,159.0,210.0,7.0,123.0,1300.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0
20720,2015,168.0,215.0,7.0,101.0,1500.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0
20721,2015,188.0,234.0,10.0,95.0,1500.0,44.0,1.0,1.0,0.0,1.0,1.0,0.0
20722,2015,195.0,195.0,14.0,68.0,1400.0,104.0,1.0,1.0,0.0,1.0,1.0,1.0
20723,2015,164.0,164.0,15.0,42.0,1200.0,190.0,1.0,1.0,0.0,0.0,1.0,1.0
20734,2015,64.0,124.0,4.0,77.0,1000.0,157.0,1.0,1.0,0.0,1.0,1.0,1.0
20735,2015,58.0,99.0,4.0,110.0,1000.0,106.0,1.0,1.0,0.0,1.0,1.0,1.0
20736,2015,68.0,108.0,4.0,135.0,1100.0,64.0,1.0,1.0,0.0,1.0,1.0,1.0
20737,2015,72.0,125.0,4.0,109.0,1000.0,82.0,1.0,1.0,0.0,1.0,1.0,1.0
20739,2015,70.0,70.0,5.0,94.0,800.0,83.0,1.0,0.0,0.0,1.0,0.0,1.0
20740,2015,62.0,62.0,4.0,47.0,600.0,139.0,1.0,0.0,0.0,0.0,0.0,1.0
20741,2015,55.0,55.0,3.0,52.0,600.0,130.0,1.0,0.0,0.0,0.0,0.0,1.0
20742,2015,61.0,117.0,3.0,99.0,800.0,48.0,1.0,1.0,0.0,1.0,0.0,0.0
20743,2015,73.0,144.0,4.0,133.0,900.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0
20744,2015,67.0,67.0,5.0,99.0,800.0,76.0,1.0,0.0,0.0,1.0,0.0,1.0
20745,2015,44.0,56.0,6.0,56.0,600.0,132.0,1.0,0.0,0.0,0.0,0.0,1.0
20746,2015,44.0,44.0,6.0,54.0,600.0,144.0,1.0,0.0,0.0,0.0,0.0,1.0
20747,2015,45.0,45.0,6.0,57.0,600.0,175.0,1.0,0.0,0.0,0.0,0.0,1.0
20760,2015,73.0,150.0,10.0,87.0,1000.0,179.0,1.0,1.0,0.0,1.0,1.0,1.0
20761,2015,83.0,150.0,12.0,90.0,1000.0,159.0,1.0,1.0,0.0,1.0,1.0,1.0
20762,2015,80.0,201.0,16.0,73.0,1100.0,156.0,1.0,1.0,0.0,1.0,1.0,1.0
20766,2015,35.0,58.0,2.0,34.0,500.0,143.0,0.0,0.0,0.0,0.0,0.0,1.0
20767,2015,37.0,37.0,2.0,47.0,600.0,124.0,1.0,0.0,0.0,0.0,0.0,1.0
20768,2015,37.0,37.0,2.0,53.0,600.0,117.0,1.0,0.0,0.0,0.0,0.0,1.0
20769,2015,35.0,49.0,2.0,62.0,600.0,121.0,0.0,0.0,0.0,1.0,0.0,1.0
20770,2015,33.0,51.0,2.0,49.0,600.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0
20771,2015,33.0,47.0,2.0,48.0,600.0,166.0,0.0,0.0,0.0,0.0,0.0,1.0
20780,2015,30.0,30.0,2.0,37.0,500.0,185.0,0.0,0.0,0.0,0.0,0.0,1.0
20781,2015,29.0,29.0,2.0,47.0,500.0,170.0,0.0,0.0,0.0,0.0,0.0,1.0
20782,2015,30.0,71.0,2.0,59.0,600.0,143.0,0.0,0.0,0.0,0.0,0.0,1.0
20783,2015,25.0,41.0,2.0,55.0,500.0,139.0,0.0,0.0,0.0,0.0,0.0,1.0
20784,2015,24.0,29.0,2.0,57.0,500.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0
20785,2015,22.0,22.0,3.0,58.0,500.0,122.0,0.0,0.0,0.0,0.0,0.0,1.0
20786,2015,21.0,34.0,3.0,73.0,400.0,99.0,0.0,0.0,0.0,1.0,0.0,1.0
20787,2015,24.0,28.0,3.0,63.0,400.0,106.0,0.0,0.0,0.0,1.0,0.0,1.0
20788,2015,23.0,41.0,3.0,58.0,400.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0
20789,2015,23.0,49.0,3.0,50.0,400.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0
20790,2015,25.0,52.0,3.0,55.0,400.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0
20791,2015,28.0,57.0,3.0,64.0,400.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0
20792,2015,28.0,52.0,2.0,59.0,500.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0
20793,2015,30.0,65.0,3.0,72.0,600.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0
20794,2015,36.0,88.0,3.0,98.0,700.0,58.0,1.0,1.0,0.0,1.0,0.0,1.0
20795,2015,31.0,70.0,4.0,87.0,700.0,77.0,0.0,0.0,0.0,1.0,0.0,1.0
20796,2015,38.0,116.0,3.0,89.0,800.0,75.0,1.0,1.0,0.0,1.0,0.0,1.0
20797,2015,42.0,103.0,3.0,90.0,1000.0,76.0,1.0,1.0,0.0,1.0,1.0,1.0
20798,2015,43.0,247.0,4.0,101.0,1000.0,59.0,1.0,1.0,0.0,1.0,1.0,1.0
20799,2015,55.0,74.0,3.0,119.0,1200.0,46.0,1.0,0.0,0.0,1.0,1.0,0.0
20800,2015,47.0,47.0,5.0,70.0,900.0,129.0,1.0,0.0,0.0,1.0,1.0,1.0
20801,2015,42.0,53.0,5.0,52.0,800.0,170.0,1.0,0.0,0.0,0.0,0.0,1.0
20802,2015,43.0,84.0,5.0,68.0,800.0,145.0,1.0,1.0,0.0,1.0,0.0,1.0
20803,2015,52.0,59.0,9.0,72.0,900.0,130.0,1.0,0.0,0.0,1.0,1.0,1.0
20804,2015,56.0,70.0,11.0,72.0,1000.0,122.0,1.0,0.0,0.0,1.0,1.0,1.0
20805,2015,55.0,59.0,7.0,62.0,1000.0,136.0,1.0,0.0,0.0,1.0,1.0,1.0
20806,2015,52.0,72.0,6.0,63.0,1000.0,127.0,1.0,0.0,0.0,1.0,1.0,1.0
20807,2015,53.0,67.0,4.0,62.0,900.0,120.0,1.0,0.0,0.0,1.0,1.0,1.0
20808,2015,45.0,51.0,3.0,67.0,800.0,106.0,1.0,0.0,0.0,1.0,0.0,1.0
20809,2015,48.0,126.0,3.0,72.0,800.0,96.0,1.0,1.0,0.0,1.0,0.0,1.0
20810,2015,59.0,90.0,2.0,40.0,800.0,142.0,1.0,1.0,0.0,0.0,0.0,1.0
20811,2015,57.0,71.0,2.0,41.0,700.0,136.0,1.0,0.0,0.0,0.0,0.0,1.0
20812,2015,58.0,58.0,2.0,36.0,700.0,125.0,1.0,0.0,0.0,0.0,0.0,1.0
20814,2015,61.0,61.0,2.0,35.0,600.0,117.0,1.0,0.0,0.0,0.0,0.0,1.0
20815,2015,53.0,53.0,2.0,28.0,700.0,138.0,1.0,0.0,0.0,0.0,0.0,1.0
20816,2015,48.0,48.0,2.0,32.0,900.0,141.0,1.0,0.0,0.0,0.0,1.0,1.0
20817,2015,41.0,41.0,2.0,39.0,1000.0,143.0,1.0,0.0,0.0,0.0,1.0,1.0
20818,2015,42.0,42.0,2.0,44.0,900.0,137.0,1.0,0.0,0.0,0.0,1.0,1.0
20819,2015,37.0,37.0,2.0,47.0,900.0,127.0,1.0,0.0,0.0,0.0,1.0,1.0
20820,2015,39.0,39.0,2.0,44.0,900.0,125.0,1.0,0.0,0.0,0.0,1.0,1.0
20821,2015,36.0,53.0,2.0,45.0,900.0,120.0,1.0,0.0,0.0,0.0,1.0,1.0
20822,2015,40.0,40.0,2.0,53.0,900.0,123.0,1.0,0.0,0.0,0.0,1.0,1.0
20823,2015,33.0,33.0,2.0,40.0,800.0,132.0,0.0,0.0,0.0,0.0,0.0,1.0
20824,2015,29.0,29.0,2.0,43.0,700.0,127.0,0.0,0.0,0.0,0.0,0.0,1.0
20825,2015,30.0,30.0,2.0,40.0,700.0,127.0,0.0,0.0,0.0,0.0,0.0,1.0
20826,2015,30.0,30.0,2.0,37.0,700.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0
20827,2015,31.0,31.0,2.0,45.0,900.0,127.0,0.0,0.0,0.0,0.0,1.0,1.0
20828,2015,33.0,33.0,2.0,56.0,900.0,114.0,0.0,0.0,0.0,0.0,1.0,1.0
20829,2015,34.0,34.0,2.0,64.0,900.0,96.0,0.0,0.0,0.0,1.0,1.0,1.0
20830,2015,33.0,40.0,2.0,50.0,800.0,104.0,0.0,0.0,0.0,0.0,0.0,1.0
20831,2015,37.0,48.0,2.0,67.0,800.0,72.0,1.0,0.0,0.0,1.0,0.0,1.0
20832,2015,39.0,75.0,2.0,77.0,800.0,45.0,1.0,0.0,0.0,1.0,0.0,0.0
20833,2015,24.0,39.0,2.0,45.0,600.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0
20834,2015,35.0,57.0,2.0,31.0,700.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0
20835,2015,18.0,18.0,2.0,22.0,500.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0
20836,2015,19.0,19.0,2.0,25.0,400.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0
20837,2015,22.0,22.0,2.0,29.0,400.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0
20838,2015,21.0,25.0,2.0,33.0,500.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0
20839,2015,22.0,22.0,2.0,51.0,500.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
20840,2015,20.0,20.0,2.0,52.0,500.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
20841,2015,22.0,26.0,2.0,52.0,700.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
20842,2015,26.0,26.0,2.0,57.0,800.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
20843,2015,28.0,28.0,2.0,51.0,800.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
20844,2015,29.0,29.0,2.0,51.0,800.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
20845,2015,26.0,26.0,2.0,51.0,800.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0
20846,2015,32.0,48.0,2.0,48.0,900.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0
20847,2015,31.0,39.0,2.0,54.0,800.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0
20848,2015,36.0,36.0,2.0,44.0,1100.0,86.0,1.0,0.0,0.0,0.0,1.0,1.0
20849,2015,36.0,36.0,3.0,33.0,1000.0,120.0,1.0,0.0,0.0,0.0,1.0,1.0
20850,2015,41.0,49.0,5.0,32.0,900.0,152.0,1.0,0.0,0.0,0.0,1.0,1.0
20851,2015,52.0,69.0,5.0,44.0,1000.0,150.0,1.0,0.0,0.0,0.0,1.0,1.0
20852,2015,63.0,80.0,5.0,58.0,1300.0,134.0,1.0,0.0,0.0,0.0,1.0,1.0
20853,2015,74.0,84.0,4.0,66.0,1500.0,118.0,1.0,1.0,0.0,1.0,1.0,1.0
20854,2015,67.0,82.0,3.0,84.0,1400.0,86.0,1.0,1.0,0.0,1.0,1.0,1.0
20855,2015,75.0,122.0,3.0,108.0,1400.0,53.0,1.0,1.0,0.0,1.0,1.0,0.0
20856,2015,85.0,93.0,2.0,98.0,1400.0,46.0,1.0,1.0,0.0,1.0,1.0,0.0
20857,2015,92.0,92.0,2.0,56.0,1300.0,89.0,1.0,1.0,0.0,0.0,1.0,1.0
20858,2015,92.0,92.0,2.0,62.0,1300.0,64.0,1.0,1.0,0.0,1.0,1.0,1.0
20859,2015,89.0,89.0,2.0,54.0,1300.0,66.0,1.0,1.0,0.0,0.0,1.0,1.0
20860,2015,79.0,79.0,2.0,42.0,900.0,82.0,1.0,0.0,0.0,0.0,1.0,1.0
20862,2015,54.0,54.0,2.0,47.0,700.0,75.0,1.0,0.0,0.0,0.0,0.0,1.0
20863,2015,48.0,48.0,2.0,31.0,700.0,103.0,1.0,0.0,0.0,0.0,0.0,1.0
20864,2015,41.0,41.0,2.0,44.0,800.0,94.0,1.0,0.0,0.0,0.0,0.0,1.0
20865,2015,42.0,42.0,2.0,36.0,700.0,98.0,1.0,0.0,0.0,0.0,0.0,1.0
20866,2015,40.0,40.0,2.0,37.0,700.0,89.0,1.0,0.0,0.0,0.0,0.0,1.0
20867,2015,34.0,34.0,2.0,42.0,700.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0
20868,2015,50.0,50.0,2.0,51.0,700.0,74.0,1.0,0.0,0.0,0.0,0.0,1.0
20869,2015,47.0,47.0,2.0,46.0,700.0,108.0,1.0,0.0,0.0,0.0,0.0,1.0
20870,2015,43.0,43.0,2.0,40.0,700.0,154.0,1.0,0.0,0.0,0.0,0.0,1.0
20874,2015,57.0,57.0,2.0,34.0,700.0,181.0,1.0,0.0,0.0,0.0,0.0,1.0
20875,2015,22.0,22.0,2.0,29.0,600.0,166.0,0.0,0.0,0.0,0.0,0.0,1.0
20876,2015,32.0,32.0,2.0,60.0,900.0,141.0,0.0,0.0,0.0,0.0,1.0,1.0
20877,2015,40.0,40.0,2.0,69.0,1000.0,118.0,1.0,0.0,0.0,1.0,1.0,1.0
20878,2015,55.0,119.0,2.0,65.0,1000.0,114.0,1.0,1.0,0.0,1.0,1.0,1.0
20879,2015,44.0,44.0,2.0,46.0,700.0,141.0,1.0,0.0,0.0,0.0,0.0,1.0
20880,2015,38.0,38.0,2.0,63.0,800.0,112.0,1.0,0.0,0.0,1.0,0.0,1.0
20881,2015,48.0,48.0,2.0,67.0,800.0,102.0,1.0,0.0,0.0,1.0,0.0,1.0
20882,2015,54.0,93.0,2.0,68.0,800.0,76.0,1.0,1.0,0.0,1.0,0.0,1.0
20883,2015,55.0,55.0,2.0,69.0,800.0,69.0,1.0,0.0,0.0,1.0,0.0,1.0
20884,2015,58.0,58.0,2.0,66.0,900.0,52.0,1.0,0.0,0.0,1.0,1.0,0.0
20885,2015,73.0,73.0,2.0,64.0,900.0,44.0,1.0,0.0,0.0,1.0,1.0,0.0
20886,2015,76.0,76.0,2.0,71.0,900.0,29.0,1.0,0.0,0.0,1.0,1.0,0.0
20887,2015,69.0,69.0,2.0,38.0,800.0,74.0,1.0,0.0,0.0,0.0,0.0,1.0
20888,2015,56.0,56.0,2.0,46.0,800.0,65.0,1.0,0.0,0.0,0.0,0.0,1.0
20889,2015,61.0,61.0,2.0,68.0,900.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0
20890,2015,56.0,56.0,2.0,54.0,900.0,65.0,1.0,0.0,0.0,0.0,1.0,1.0
20891,2015,72.0,72.0,2.0,51.0,900.0,68.0,1.0,0.0,0.0,0.0,1.0,1.0
20892,2015,90.0,93.0,2.0,52.0,1200.0,69.0,1.0,1.0,0.0,0.0,1.0,1.0
20893,2015,114.0,114.0,2.0,47.0,1300.0,92.0,1.0,1.0,0.0,0.0,1.0,1.0
20894,2015,121.0,121.0,2.0,32.0,1200.0,146.0,1.0,1.0,0.0,0.0,1.0,1.0
20895,2015,123.0,123.0,2.0,35.0,1200.0,174.0,1.0,1.0,0.0,0.0,1.0,1.0
20898,2015,66.0,66.0,2.0,36.0,900.0,166.0,1.0,0.0,0.0,0.0,1.0,1.0
20899,2015,65.0,65.0,2.0,41.0,1000.0,173.0,1.0,0.0,0.0,0.0,1.0,1.0
20900,2015,62.0,62.0,2.0,36.0,900.0,179.0,1.0,0.0,0.0,0.0,1.0,1.0
20901,2015,54.0,54.0,2.0,43.0,800.0,155.0,1.0,0.0,0.0,0.0,0.0,1.0
20902,2015,52.0,52.0,2.0,45.0,800.0,131.0,1.0,0.0,0.0,0.0,0.0,1.0
20903,2015,68.0,74.0,2.0,50.0,800.0,108.0,1.0,0.0,0.0,0.0,0.0,1.0
20904,2015,80.0,80.0,2.0,51.0,800.0,95.0,1.0,0.0,0.0,0.0,0.0,1.0
20905,2015,89.0,89.0,2.0,58.0,800.0,66.0,1.0,1.0,0.0,0.0,0.0,1.0
20906,2015,93.0,93.0,2.0,63.0,900.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0
20907,2015,96.0,96.0,2.0,66.0,700.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0
20908,2015,101.0,101.0,2.0,46.0,800.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0
20910,2015,94.0,94.0,2.0,69.0,800.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0
20911,2015,87.0,87.0,2.0,45.0,700.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0
20912,2015,78.0,78.0,2.0,56.0,900.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0
20913,2015,56.0,56.0,2.0,68.0,1100.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0
20915,2015,66.0,66.0,2.0,56.0,1100.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0
20916,2015,80.0,80.0,2.0,48.0,1200.0,60.0,1.0,0.0,0.0,0.0,1.0,1.0
20917,2015,97.0,97.0,2.0,54.0,1400.0,72.0,1.0,1.0,0.0,0.0,1.0,1.0
20918,2015,100.0,100.0,2.0,50.0,1200.0,104.0,1.0,1.0,0.0,0.0,1.0,1.0
20919,2015,105.0,105.0,2.0,37.0,1100.0,147.0,1.0,1.0,0.0,0.0,1.0,1.0
20924,2015,92.0,92.0,2.0,43.0,1000.0,185.0,1.0,1.0,0.0,0.0,1.0,1.0
20925,2015,97.0,97.0,2.0,59.0,1000.0,146.0,1.0,1.0,0.0,0.0,1.0,1.0
20926,2015,107.0,109.0,2.0,78.0,1200.0,113.0,1.0,1.0,0.0,1.0,1.0,1.0
20927,2015,120.0,125.0,2.0,121.0,1500.0,51.0,1.0,1.0,0.0,1.0,1.0,0.0
20928,2015,142.0,142.0,2.0,99.0,1500.0,74.0,1.0,1.0,0.0,1.0,1.0,1.0
20929,2015,146.0,146.0,2.0,55.0,1300.0,123.0,1.0,1.0,0.0,0.0,1.0,1.0
20930,2015,135.0,135.0,3.0,52.0,1300.0,108.0,1.0,1.0,0.0,0.0,1.0,1.0
20931,2015,135.0,135.0,3.0,53.0,1600.0,91.0,1.0,1.0,0.0,0.0,1.0,1.0
20932,2015,137.0,137.0,3.0,47.0,1500.0,83.0,1.0,1.0,0.0,0.0,1.0,1.0
20933,2015,121.0,121.0,2.0,79.0,1400.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0
20934,2015,105.0,105.0,3.0,88.0,1300.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
20935,2015,95.0,95.0,3.0,77.0,1300.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
20936,2015,103.0,103.0,3.0,71.0,1200.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0
20937,2015,128.0,128.0,2.0,70.0,1300.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0
20938,2015,156.0,156.0,2.0,78.0,1400.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0
20939,2015,167.0,167.0,2.0,77.0,1500.0,33.0,1.0,1.0,0.0,1.0,1.0,0.0
20940,2015,179.0,179.0,2.0,68.0,1500.0,74.0,1.0,1.0,0.0,1.0,1.0,1.0
20941,2015,184.0,184.0,2.0,57.0,1400.0,120.0,1.0,1.0,0.0,0.0,1.0,1.0
20942,2015,176.0,176.0,2.0,37.0,1200.0,176.0,1.0,1.0,0.0,0.0,1.0,1.0
20947,2015,172.0,172.0,2.0,40.0,1100.0,176.0,1.0,1.0,0.0,0.0,1.0,1.0
20948,2015,185.0,185.0,2.0,46.0,1200.0,168.0,1.0,1.0,0.0,0.0,1.0,1.0
20949,2015,150.0,150.0,2.0,39.0,1000.0,168.0,1.0,1.0,0.0,0.0,1.0,1.0
20950,2015,60.0,86.0,2.0,30.0,700.0,151.0,1.0,1.0,0.0,0.0,0.0,1.0
20951,2015,60.0,60.0,2.0,35.0,700.0,135.0,1.0,0.0,0.0,0.0,0.0,1.0
20952,2015,59.0,59.0,2.0,59.0,800.0,93.0,1.0,0.0,0.0,0.0,0.0,1.0
20953,2015,65.0,65.0,2.0,57.0,800.0,86.0,1.0,0.0,0.0,0.0,0.0,1.0
20954,2015,58.0,58.0,2.0,46.0,700.0,92.0,1.0,0.0,0.0,0.0,0.0,1.0
20955,2015,59.0,59.0,3.0,87.0,700.0,36.0,1.0,0.0,0.0,1.0,0.0,0.0
20956,2015,63.0,63.0,2.0,46.0,700.0,70.0,1.0,0.0,0.0,0.0,0.0,1.0
20958,2015,85.0,85.0,2.0,75.0,900.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0
20959,2015,86.0,86.0,2.0,55.0,900.0,28.0,1.0,1.0,0.0,0.0,1.0,0.0
20960,2015,97.0,97.0,2.0,54.0,900.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0
20961,2015,103.0,103.0,3.0,84.0,1100.0,22.0,1.0,1.0,0.0,1.0,1.0,0.0
20962,2015,97.0,97.0,2.0,93.0,1200.0,33.0,1.0,1.0,0.0,1.0,1.0,0.0
20963,2015,91.0,91.0,2.0,90.0,1100.0,50.0,1.0,1.0,0.0,1.0,1.0,0.0
20964,2015,96.0,96.0,3.0,91.0,1100.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
20965,2015,93.0,93.0,4.0,80.0,1100.0,115.0,1.0,1.0,0.0,1.0,1.0,1.0
20966,2015,86.0,86.0,6.0,66.0,1000.0,151.0,1.0,1.0,0.0,1.0,1.0,1.0
20967,2015,49.0,49.0,6.0,25.0,700.0,179.0,1.0,0.0,0.0,0.0,0.0,1.0
20974,2015,9.0,53.0,2.0,28.0,500.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0
20975,2015,17.0,29.0,2.0,49.0,800.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0
20976,2015,21.0,21.0,2.0,68.0,700.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0
20977,2015,24.0,24.0,2.0,61.0,700.0,86.0,0.0,0.0,0.0,1.0,0.0,1.0
20978,2015,26.0,26.0,2.0,51.0,600.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0
20979,2015,32.0,32.0,2.0,64.0,700.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0
20980,2015,32.0,32.0,2.0,49.0,600.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0
20981,2015,35.0,35.0,2.0,44.0,600.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
20982,2015,40.0,40.0,2.0,50.0,600.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0
20983,2015,39.0,39.0,2.0,54.0,600.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0
20984,2015,41.0,77.0,2.0,54.0,600.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0
20985,2015,40.0,40.0,2.0,52.0,700.0,57.0,1.0,0.0,0.0,0.0,0.0,1.0
20986,2015,41.0,41.0,2.0,47.0,800.0,83.0,1.0,0.0,0.0,0.0,0.0,1.0
20988,2015,48.0,48.0,2.0,59.0,900.0,79.0,1.0,0.0,0.0,0.0,1.0,1.0
20989,2015,51.0,51.0,2.0,63.0,1000.0,105.0,1.0,0.0,0.0,1.0,1.0,1.0
20990,2015,59.0,59.0,3.0,57.0,1100.0,152.0,1.0,0.0,0.0,0.0,1.0,1.0
20995,2015,41.0,41.0,2.0,52.0,700.0,164.0,1.0,0.0,0.0,0.0,0.0,1.0
20996,2015,36.0,36.0,2.0,66.0,800.0,109.0,1.0,0.0,0.0,1.0,0.0,1.0
20997,2015,27.0,27.0,2.0,83.0,700.0,81.0,0.0,0.0,0.0,1.0,0.0,1.0
20998,2015,36.0,66.0,2.0,136.0,1200.0,31.0,1.0,0.0,0.0,1.0,1.0,0.0
20999,2015,42.0,80.0,2.0,149.0,1000.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0
21000,2015,39.0,61.0,2.0,132.0,1000.0,13.0,1.0,0.0,0.0,1.0,1.0,0.0
21001,2015,34.0,44.0,2.0,95.0,700.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0
21002,2015,34.0,55.0,2.0,111.0,800.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0
21003,2015,47.0,80.0,2.0,123.0,900.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0
21004,2015,36.0,42.0,2.0,105.0,700.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0
21006,2015,42.0,76.0,2.0,96.0,700.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
21007,2015,33.0,33.0,2.0,99.0,600.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
21008,2015,36.0,56.0,2.0,88.0,700.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
21009,2015,39.0,80.0,2.0,76.0,700.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0
21010,2015,67.0,130.0,2.0,77.0,900.0,24.0,1.0,1.0,0.0,1.0,1.0,0.0
21011,2015,88.0,88.0,7.0,68.0,1100.0,50.0,1.0,1.0,0.0,1.0,1.0,0.0
21014,2015,82.0,82.0,9.0,36.0,1000.0,149.0,1.0,1.0,0.0,0.0,1.0,1.0
21015,2015,54.0,54.0,10.0,28.0,800.0,179.0,1.0,0.0,0.0,0.0,0.0,1.0
21019,2015,72.0,101.0,6.0,31.0,700.0,191.0,1.0,1.0,0.0,0.0,0.0,1.0
21020,2015,71.0,71.0,5.0,39.0,700.0,169.0,1.0,0.0,0.0,0.0,0.0,1.0
21021,2015,53.0,63.0,5.0,55.0,700.0,124.0,1.0,0.0,0.0,0.0,0.0,1.0
21022,2015,70.0,116.0,5.0,39.0,900.0,127.0,1.0,1.0,0.0,0.0,1.0,1.0
21023,2015,77.0,104.0,5.0,47.0,1000.0,106.0,1.0,1.0,0.0,0.0,1.0,1.0
21024,2015,74.0,97.0,5.0,101.0,1100.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0
21025,2015,77.0,107.0,6.0,115.0,1200.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0
21026,2015,75.0,113.0,6.0,116.0,1000.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
21027,2015,76.0,129.0,6.0,108.0,1000.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
21028,2015,79.0,85.0,5.0,97.0,900.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
21029,2015,67.0,103.0,5.0,85.0,1000.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
21030,2015,77.0,78.0,5.0,74.0,900.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0
21031,2015,80.0,84.0,5.0,67.0,800.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0
21032,2015,75.0,78.0,6.0,73.0,700.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0
